Image Filename,Audio Filename,ImageBind Score
francisco-goya_saint-gregory-1799.jpg,139330.mp3,-0.031629472970962524
tamas-ervin_disaster-1970.jpg,142536.mp3,-0.010287437587976456
john-singleton-copley_lemuel-cox-1770.jpg,135028.mp3,-0.001353362575173378
carmen-oses-hidalgo_retrato-femenino-1936.jpg,144469.mp3,-0.004158939700573683
jules-breton_the-shepherdess.jpg,148606.mp3,0.05279873311519623
virginia-frances-sterrett_old-french-fairy-tales-1920-14.jpg,135341.mp3,0.038181938230991364
abidin-dino_vazoda-lale.jpg,148605.mp3,0.1000390350818634
abraham-manievich_birch-trees-1911.jpg,025227.mp3,0.06965985149145126
eugene-delacroix_tasso-in-the-madhouse-1839.jpg,141289.mp3,0.037535905838012695
mark-tobey_flame-of-colors-1974.jpg,145645.mp3,-0.049898773431777954
abidin-dino_unknown-title-10.jpg,148773.mp3,0.08977539837360382
ivan-aivazovsky_view-of-constantinople-and-the-bosporus.jpg,139773.mp3,0.14821800589561462
abraham-storck_the-arrival-of-the-russian-embassy-in-amsterdam-29-august-1697-1697.jpg,000203.mp3,-0.033246688544750214
thomas-hill_el-capitan-with-clouds-rest-beyond-yosemite-1901.jpg,144212.mp3,0.05673409625887871
adalbert-erdeli_sanatorium-synyak-1955.jpg,154303.mp3,-0.014522554352879524
john-constable_yarmouth-pier-1822.jpg,005268.mp3,-0.04427439719438553
abraham-storck_a-dutch-harbour-scene-with-ships-and-bathers-0.jpg,144741.mp3,-0.05006843060255051
eyvind-earle_of-the-hills-and-valleys.jpg,142528.mp3,0.08103910088539124
abraham-storck_harbour-scene.jpg,152418.mp3,0.030584421008825302
vasily-perov_paris-sharmanschitsa-sketch-1863.jpg,142381.mp3,-0.011684891767799854
abraham-storck_dam-square-in-amsterdam-1675.jpg,150073.mp3,0.06619539111852646
abraham-storck_hamn.jpg,146683.mp3,0.0017678881995379925
sam-francis_untitled-sfp88-12-1988.jpg,152261.mp3,0.06351488083600998
abraham-van-strij_the-fishsaleswoman.jpg,144801.mp3,-0.0031617553904652596
abidin-dino_flower-1970.jpg,137167.mp3,0.0036453865468502045
adalbert-erdeli_spring.jpg,000621.mp3,0.08287762850522995
armando-reveron_la-cueva-1920.jpg,141616.mp3,0.07952667772769928
