"Filename Audio,Similarita Coseno"
"149422.mp3,0.12834628"
"149452.mp3,0.29464963"
"149488.mp3,0.4622324"
"149523.mp3,0.33562627"
"149623.mp3,0.15292668"
"149625.mp3,0.098580375"
"149626.mp3,0.13244754"
"149687.mp3,0.27260834"
"149689.mp3,0.3010324"
"149690.mp3,0.3470268"
"149700.mp3,0.30650464"
"149701.mp3,0.19273464"
"149712.mp3,0.45554122"
"149714.mp3,0.40890145"
"149727.mp3,0.50197047"
"149750.mp3,0.30577293"
"149775.mp3,0.39067477"
"149776.mp3,0.33333656"
"149777.mp3,0.37711537"
"149778.mp3,0.3282921"
"149842.mp3,0.36867914"
"149951.mp3,0.12849452"
"149953.mp3,0.25363338"
"150015.mp3,0.16171049"
"150017.mp3,0.06879912"
"150018.mp3,0.37508067"
"150062.mp3,0.32149354"
"150063.mp3,0.3542813"
"150064.mp3,0.28110084"
"150073.mp3,0.19944699"
"150078.mp3,0.17298031"
"150079.mp3,0.3980242"
"150080.mp3,0.30069852"
"150265.mp3,0.39222163"
"150266.mp3,0.5437335"
"150267.mp3,0.33753967"
"150268.mp3,0.49219313"
"150287.mp3,0.26860437"
"150288.mp3,0.008026499"
"152103.mp3,0.3104001"
"152253.mp3,0.33745217"
"152254.mp3,0.28600472"
"152258.mp3,0.3859678"
"152261.mp3,0.37749624"
"152262.mp3,0.38799214"
"152324.mp3,0.25991285"
"152418.mp3,0.36235547"
"152425.mp3,0.47105843"
"152480.mp3,0.42958757"
"152543.mp3,0.3145034"
"152545.mp3,0.27690092"
"152568.mp3,0.46324667"
"152569.mp3,0.50314265"
"152570.mp3,0.45434603"
"153337.mp3,0.33896363"
"153383.mp3,0.22166888"
"153452.mp3,0.45587423"
"153946.mp3,0.29378527"
"153955.mp3,0.1662069"
"153956.mp3,0.22885513"
"154303.mp3,0.56089634"
"154305.mp3,0.40874442"
"154306.mp3,0.35119396"
"154307.mp3,0.33741415"
"154308.mp3,0.38552496"
"154309.mp3,0.41278118"
"154413.mp3,0.23838733"
"154414.mp3,0.24163836"
