"Filename Audio,Similarita Coseno"
"149422.mp3,0.22084208"
"149452.mp3,0.42607135"
"149488.mp3,0.3603783"
"149523.mp3,0.41541576"
"149623.mp3,0.18225335"
"149625.mp3,0.05727389"
"149626.mp3,0.2855836"
"149687.mp3,0.27645928"
"149689.mp3,0.3426486"
"149690.mp3,0.34687835"
"149700.mp3,0.46741986"
"149701.mp3,0.32394093"
"149712.mp3,0.51327986"
"149714.mp3,0.32928914"
"149727.mp3,0.5232929"
"149750.mp3,0.23726127"
"149775.mp3,0.37477523"
"149776.mp3,0.34327918"
"149777.mp3,0.2970983"
"149778.mp3,0.2615226"
"149842.mp3,0.3357038"
"149951.mp3,0.2342266"
"149953.mp3,0.30856806"
"150015.mp3,0.26936316"
"150017.mp3,0.13666992"
"150018.mp3,0.43958825"
"150062.mp3,0.40124506"
"150063.mp3,0.39495686"
"150064.mp3,0.3184857"
"150073.mp3,0.33537886"
"150078.mp3,0.2434992"
"150079.mp3,0.24757189"
"150080.mp3,0.26542953"
"150265.mp3,0.43683758"
"150266.mp3,0.45315948"
"150267.mp3,0.4872417"
"150268.mp3,0.5122059"
"150287.mp3,0.32213825"
"150288.mp3,0.2670806"
"152103.mp3,0.25535917"
"152253.mp3,0.3702137"
"152254.mp3,0.26379272"
"152258.mp3,0.27298853"
"152261.mp3,0.36794728"
"152262.mp3,0.45928806"
"152324.mp3,0.35061815"
"152418.mp3,0.48757952"
"152425.mp3,0.44334203"
"152480.mp3,0.33931547"
"152543.mp3,0.2250284"
"152545.mp3,0.323881"
"152568.mp3,0.4022559"
"152569.mp3,0.5086361"
"152570.mp3,0.3979082"
"153337.mp3,0.3151832"
"153383.mp3,0.4789635"
"153452.mp3,0.36461464"
"153946.mp3,0.32622847"
"153955.mp3,0.2781362"
"153956.mp3,0.26920605"
"154303.mp3,0.5753865"
"154305.mp3,0.44260862"
"154306.mp3,0.2546147"
"154307.mp3,0.32561696"
"154308.mp3,0.32909802"
"154309.mp3,0.49308404"
"154413.mp3,0.42949536"
"154414.mp3,0.3606427"
